20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0005;20,0005;20,0005;20,0005;20,0005;20,0005;20,0006;20,0006;20,0006;20,0006;20,0006;20,0007;20,0007;20,0007;20,0007;20,0008;20,0008;20,0008;20,0008;20,0009;20,0009;20,0009;20,001;20,001;20,001;20,0011;20,0011;20,0011;20,0012;20,0012;20,0012;20,0013;20,0013;20,0014;20,0014;20,0015;20,0015;20,0016;20,0016;20,0017;20,0017;20,0018;20,0018;20,0019;20,002;20,002;20,0021;20,0022;20,0022;20,0023;20,0024;20,0024;20,0025;20,0026;20,0027;20,0028;20,0029;20,003;20,0031;20,0032;20,0033;20,0034;20,0035;20,0036;20,0037;20,0038;20,0039;20,0041;20,0042;20,0043;20,0044;20,0046;20,0047;20,0049;20,005;20,0052;20,0054;20,0055;20,0057;20,0059;20,006;20,0062;20,0064;20,0066;20,0068;20,007;20,0073;20,0075;20,0077;20,0079;20,0082;20,0084;20,0087;20,0089;20,0092;20,0095;20,0098;20,0101;20,0104;20,0107;20,011;20,0113;20,0117;20,012;20,0124;20,0127;20,0131;20,0135;20,0139;20,0143;20,0147;20,0152;20,0156;20,0161;20,0166;20,017;20,0175;20,018;20,0186;20,0191;20,0197;20,0202;20,0208;20,0214;20,022;20,0227;20,0233;20,024;20,0247;20,0254;20,0261;20,0268;20,0276;20,0284;20,0292;20,03;20,0308;20,0317;20,0326;20,0335;20,0345;20,0354;20,0364;20,0374;20,0385;20,0395;20,0406;20,0417;20,0429;20,0441;20,0453;20,0465;20,0478;20,0491;20,0504;20,0518;20,0532;20,0547;20,0561;20,0577;20,0592;20,0608;20,0624;20,0641;20,0658;20,0676;20,0694;20,0713;20,0732;20,0751;20,0771;20,0791;20,0812;20,0834;20,0855;20,0878;20,0901;20,0924;20,0949;20,0973;20,0999;20,1025;20,1051;20,1078;20,1106;20,1135;20,1164;20,1194;20,1224;20,1256;20,1288;20,132;20,1354;20,1388;20,1424;20,146;20,1496;20,1534;20,1573;20,1612;20,1652;20,1694;20,1736;20,1779;20,1823;20,1869;20,1915;20,1962;20,201;20,206;20,211;20,2162;20,2215;20,2269;20,2324;20,2381;20,2439;20,2498;20,2558;20,262;20,2683;20,2747;20,2813;20,2881;20,2949;20,302;20,3091;20,3165;20,324;20,3316;20,3394;20,3474;20,3556;20,3639;20,3725;20,3812;20,39;20,3991;20,4084;20,4178;20,4275;20,4373;20,4474;20,4577;20,4682;20,4789;20,4898;20,5009;20,5123;20,5239;20,5358;20,5479;20,5602;20,5728;20,5857;20,5988;20,6122;20,6258;20,6398;20,654;20,6684;20,6832;20,6983;20,7137;20,7293;20,7453;20,7616;20,7782;20,7952;20,8124;20,8301;20,848;20,8663;20,885;20,904;20,9234;20,9431;20,9632;20,9837;21,0046;21,0259;21,0477;21,0698;21,0923;21,1152;21,1386;21,1624;21,1867;21,2114;21,2366;21,2622;21,2883;21,3149;21,342;21,3695;21,3976;21,4262;21,4553;21,4849;21,515;21,5457;21,577;21,6088;21,6411;21,6741;21,7076;21,7417;21,7764;21,8117;21,8477;21,8842;21,9214;21,9593;21,9978;22,0369;22,0767;22,1173;22,1585;22,2004;22,243;22,2863;22,3304;22,3752;22,4208;22,4671;22,5142;22,562;22,6107;22,6602;22,7105;22,7616;22,8135;22,8663;22,92;22,9745;23,0299;23,0862;23,1433;23,2015;23,2605;23,3205;23,3814;23,4433;23,5061;23,5699;23,6348;23,7006;23,7675;23,8354;23,9044;23,9744;24,0455;24,1176;24,1909;24,2653;24,3408;24,4174;24,4952;24,5742;24,6543;24,7356;24,8181;24,9019;24,9869;25,0731;25,1606;25,2493;25,3394;25,4307;25,5234;25,6174;25,7127;25,8094;25,9074;26,0069;26,1077;26,21;26,3137;26,4188;26,5254;26,6335;26,7431;26,8541;26,9667;27,0808;27,1965;27,3137;27,4325;27,553;27,675;27,7986;27,9239;28,0509;28,1795;28,3098;28,4418;28,5755;28,7109;28,8482;28,9871;29,1279;29,2704;29,4148;29,5609;29,709;29,8589;30,0106;30,1643;30,3198;30,4773;30,6367;30,798;30,9614;31,1267;31,294;31,4633;31,6347;31,8081;31,9835;32,1611;32,3407;32,5225;32,7063;32,8923;33,0805;33,2708;33,4633;33,658;33,855;34,0541;34,2555;34,4592;34,6651;34,8734;35,0839;35,2967;35,5119;35,7295;35,9494;36,1717;36,3963;36,6234;36,8529;37,0848;37,3192;37,5561;37,7954;38,0372;38,2815;38,5284;38,7778;39,0297;39,2841;39,5412;39,8008;40,063;40,3278;40,5953;40,8654;41,1381;41,4135;41,6915;41,9723;42,2557;42,5418;42,8307;43,1222;43,4166;43,7136;44,0134;44,316;44,6214;44,9295;45,2405;45,5542;45,8708;46,1902;46,5124;46,8375;47,1654;47,4962;47,8299;48,1664;48,5058;48,8481;49,1933;49,5415;49,8925;50,2464;50,6033;50,9631;51,3259;51,6915;52,0602;52,4318;52,8063;53,1838;53,5643;53,9477;54,3341;54,7235;55,1159;55,5113;55,9096;56,3109;56,7153;57,1226;57,5329;57,9462;58,3625;58,7818;59,2041;59,6294;60,0576;60,4889;60,9232;61,3604;61,8007;62,2439;62,6902;63,1394;63,5916;64,0468;64,5049;64,966;65,4301;65,8972;66,3672;66,8401;67,316;67,7949;68,2767;68,7614;69,249;69,7396;70,233;70,7294;71,2286;71,7307;72,2357;72,7436;73,2543;73,7679;74,2843;74,8035;75,3256;75,8504;76,378;76,9084;77,4416;77,9775;78,5162;79,0576;79,6017;80,1485;80,698;81,2502;81,805;82,3625;82,9226;83,4853;84,0505;84,6184;85,1888;85,7618;86,3373;86,9153;87,4957;88,0787;88,6641;89,2519;89,8421;90,4348;91,0298;91,6271;92,2268;92,8288;93,433;94,0395;94,6483;95,2593;95,8725;96,4878;97,1053;97,725;98,3467;98,9705;99,5964;100,224;100,854;101,486;102,12;102,756;103,394;104,033;104,675;105,318;105,963;106,609;107,257;107,907;108,558;109,21;109,864;110,518;111,175;111,833;112,493;113,155;113,82;114,489;115,163;115,843;116,529;117,224;117,927;118,639;119,358;120,082;120,806;121,522;122,22;122,882;123,488;124,008;124,408;124,644;124,667;124,427;123,871;122,959;121,667;120,002;118,013;115,796;113,496;111,299;109,407;108,015;107,277;
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0005;20,0005;20,0005;20,0005;20,0005;20,0005;20,0006;20,0006;20,0006;20,0006;20,0006;20,0007;20,0007;20,0007;20,0007;20,0008;20,0008;20,0008;20,0008;20,0009;20,0009;20,0009;20,001;20,001;20,001;20,0011;20,0011;20,0011;20,0012;20,0012;20,0012;20,0013;20,0013;20,0014;20,0014;20,0015;20,0015;20,0016;20,0016;20,0017;20,0017;20,0018;20,0018;20,0019;20,002;20,002;20,0021;20,0022;20,0022;20,0023;20,0024;20,0025;20,0025;20,0026;20,0027;20,0028;20,0029;20,003;20,0031;20,0032;20,0033;20,0034;20,0035;20,0036;20,0037;20,0038;20,0039;20,0041;20,0042;20,0043;20,0044;20,0046;20,0047;20,0049;20,005;20,0052;20,0054;20,0055;20,0057;20,0059;20,006;20,0062;20,0064;20,0066;20,0068;20,007;20,0073;20,0075;20,0077;20,0079;20,0082;20,0084;20,0087;20,0089;20,0092;20,0095;20,0098;20,0101;20,0104;20,0107;20,011;20,0113;20,0117;20,012;20,0124;20,0128;20,0131;20,0135;20,0139;20,0143;20,0147;20,0152;20,0156;20,0161;20,0166;20,017;20,0175;20,018;20,0186;20,0191;20,0197;20,0202;20,0208;20,0214;20,022;20,0227;20,0233;20,024;20,0247;20,0254;20,0261;20,0268;20,0276;20,0284;20,0292;20,03;20,0308;20,0317;20,0326;20,0335;20,0345;20,0354;20,0364;20,0374;20,0385;20,0395;20,0406;20,0417;20,0429;20,0441;20,0453;20,0465;20,0478;20,0491;20,0504;20,0518;20,0532;20,0547;20,0561;20,0577;20,0592;20,0608;20,0625;20,0641;20,0658;20,0676;20,0694;20,0713;20,0732;20,0751;20,0771;20,0791;20,0812;20,0834;20,0855;20,0878;20,0901;20,0925;20,0949;20,0973;20,0999;20,1025;20,1051;20,1078;20,1106;20,1135;20,1164;20,1194;20,1224;20,1256;20,1288;20,1321;20,1354;20,1388;20,1424;20,146;20,1496;20,1534;20,1573;20,1612;20,1652;20,1694;20,1736;20,1779;20,1823;20,1869;20,1915;20,1962;20,2011;20,206;20,2111;20,2162;20,2215;20,2269;20,2325;20,2381;20,2439;20,2498;20,2558;20,262;20,2683;20,2747;20,2813;20,2881;20,2949;20,302;20,3092;20,3165;20,324;20,3316;20,3395;20,3475;20,3556;20,364;20,3725;20,3812;20,39;20,3991;20,4084;20,4178;20,4275;20,4373;20,4474;20,4577;20,4682;20,4789;20,4898;20,501;20,5123;20,524;20,5358;20,5479;20,5603;20,5729;20,5857;20,5988;20,6122;20,6259;20,6398;20,654;20,6685;20,6833;20,6983;20,7137;20,7294;20,7453;20,7616;20,7783;20,7952;20,8125;20,8301;20,848;20,8663;20,885;20,904;20,9234;20,9431;20,9633;20,9838;21,0047;21,026;21,0477;21,0698;21,0923;21,1153;21,1387;21,1625;21,1867;21,2115;21,2366;21,2623;21,2884;21,3149;21,342;21,3696;21,3976;21,4262;21,4553;21,4849;21,5151;21,5458;21,577;21,6088;21,6412;21,6741;21,7076;21,7417;21,7765;21,8118;21,8477;21,8843;21,9215;21,9593;21,9978;22,037;22,0768;22,1173;22,1585;22,2004;22,2431;22,2864;22,3305;22,3753;22,4208;22,4672;22,5142;22,5621;22,6108;22,6603;22,7105;22,7617;22,8136;22,8664;22,92;22,9746;23,03;23,0862;23,1434;23,2015;23,2606;23,3205;23,3815;23,4433;23,5062;23,57;23,6349;23,7007;23,7676;23,8355;23,9045;23,9745;24,0456;24,1177;24,191;24,2654;24,3409;24,4175;24,4953;24,5743;24,6544;24,7357;24,8183;24,902;24,987;25,0732;25,1607;25,2495;25,3395;25,4308;25,5235;25,6175;25,7128;25,8095;25,9076;26,007;26,1079;26,2101;26,3138;26,419;26,5256;26,6336;26,7432;26,8543;26,9669;27,081;27,1967;27,3139;27,4327;27,5531;27,6751;27,7988;27,9241;28,051;28,1796;28,3099;28,4419;28,5757;28,7111;28,8483;28,9873;29,128;29,2706;29,4149;29,5611;29,7092;29,859;30,0108;30,1644;30,32;30,4775;30,6369;30,7982;30,9616;31,1269;31,2942;31,4635;31,6349;31,8083;31,9838;32,1613;32,3409;32,5227;32,7065;32,8925;33,0807;33,271;33,4635;33,6583;33,8552;34,0543;34,2557;34,4594;34,6654;34,8736;35,0841;35,297;35,5122;35,7297;35,9496;36,1719;36,3966;36,6236;36,8532;37,0851;37,3195;37,5563;37,7957;38,0375;38,2818;38,5286;38,778;39,0299;39,2844;39,5414;39,8011;40,0633;40,3281;40,5956;40,8656;41,1384;41,4138;41,6918;41,9725;42,256;42,5421;42,8309;43,1225;43,4168;43,7139;44,0137;44,3163;44,6216;44,9298;45,2407;45,5545;45,8711;46,1905;46,5127;46,8378;47,1657;47,4965;47,8301;48,1667;48,5061;48,8484;49,1936;49,5417;49,8928;50,2467;50,6036;50,9634;51,3261;51,6918;52,0605;52,432;52,8066;53,1841;53,5646;53,948;54,3344;54,7238;55,1162;55,5116;55,9099;56,3112;56,7156;57,1229;57,5332;57,9465;58,3628;58,7821;59,2044;59,6296;60,0579;60,4892;60,9235;61,3607;61,801;62,2442;62,6905;63,1397;63,5919;64,0471;64,5052;64,9663;65,4304;65,8975;66,3675;66,8404;67,3163;67,7952;68,277;68,7617;69,2493;69,7399;70,2333;70,7297;71,2289;71,731;72,236;72,7439;73,2546;73,7682;74,2846;74,8038;75,3258;75,8507;76,3783;76,9087;77,4419;77,9778;78,5165;79,0579;79,602;80,1488;80,6983;81,2505;81,8053;82,3627;82,9228;83,4855;84,0508;84,6187;85,1891;85,762;86,3375;86,9155;87,496;88,0789;88,6643;89,2522;89,8424;90,435;91,03;91,6273;92,227;92,829;93,4332;94,0398;94,6485;95,2595;95,8727;96,488;97,1055;97,7252;98,3469;98,9707;99,5966;100,225;100,854;101,486;102,12;102,756;103,394;104,033;104,675;105,318;105,963;106,609;107,257;107,907;108,558;109,21;109,864;110,519;111,175;111,833;112,493;113,155;113,82;114,49;115,163;115,843;116,53;117,225;117,928;118,639;119,358;120,082;120,805;121,52;122,216;122,877;123,479;123,996;124,391;124,623;124,641;124,396;123,836;122,922;121,63;119,97;117,991;115,788;113,508;111,352;109,743;111,537;149,029;612,576;773,075;922,306;
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0001;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0002;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0003;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0004;20,0005;20,0005;20,0005;20,0005;20,0005;20,0005;20,0006;20,0006;20,0006;20,0006;20,0006;20,0007;20,0007;20,0007;20,0007;20,0008;20,0008;20,0008;20,0008;20,0009;20,0009;20,0009;20,001;20,001;20,001;20,0011;20,0011;20,0011;20,0012;20,0012;20,0012;20,0013;20,0013;20,0014;20,0014;20,0015;20,0015;20,0016;20,0016;20,0017;20,0017;20,0018;20,0018;20,0019;20,002;20,002;20,0021;20,0022;20,0022;20,0023;20,0024;20,0025;20,0025;20,0026;20,0027;20,0028;20,0029;20,003;20,0031;20,0032;20,0033;20,0034;20,0035;20,0036;20,0037;20,0038;20,0039;20,0041;20,0042;20,0043;20,0044;20,0046;20,0047;20,0049;20,005;20,0052;20,0054;20,0055;20,0057;20,0059;20,006;20,0062;20,0064;20,0066;20,0068;20,007;20,0073;20,0075;20,0077;20,0079;20,0082;20,0084;20,0087;20,0089;20,0092;20,0095;20,0098;20,0101;20,0104;20,0107;20,011;20,0113;20,0117;20,012;20,0124;20,0128;20,0131;20,0135;20,0139;20,0143;20,0147;20,0152;20,0156;20,0161;20,0166;20,017;20,0175;20,018;20,0186;20,0191;20,0197;20,0202;20,0208;20,0214;20,022;20,0227;20,0233;20,024;20,0247;20,0254;20,0261;20,0268;20,0276;20,0284;20,0292;20,03;20,0308;20,0317;20,0326;20,0335;20,0345;20,0354;20,0364;20,0374;20,0385;20,0395;20,0406;20,0417;20,0429;20,0441;20,0453;20,0465;20,0478;20,0491;20,0504;20,0518;20,0532;20,0547;20,0561;20,0577;20,0592;20,0608;20,0625;20,0641;20,0658;20,0676;20,0694;20,0713;20,0732;20,0751;20,0771;20,0791;20,0812;20,0834;20,0856;20,0878;20,0901;20,0925;20,0949;20,0973;20,0999;20,1025;20,1051;20,1078;20,1106;20,1135;20,1164;20,1194;20,1224;20,1256;20,1288;20,1321;20,1354;20,1389;20,1424;20,146;20,1497;20,1534;20,1573;20,1612;20,1653;20,1694;20,1736;20,1779;20,1824;20,1869;20,1915;20,1962;20,2011;20,206;20,2111;20,2162;20,2215;20,2269;20,2325;20,2381;20,2439;20,2498;20,2558;20,262;20,2683;20,2748;20,2813;20,2881;20,295;20,302;20,3092;20,3165;20,324;20,3317;20,3395;20,3475;20,3556;20,364;20,3725;20,3812;20,3901;20,3991;20,4084;20,4179;20,4275;20,4374;20,4474;20,4577;20,4682;20,4789;20,4898;20,501;20,5124;20,524;20,5358;20,5479;20,5603;20,5729;20,5857;20,5989;20,6122;20,6259;20,6398;20,654;20,6685;20,6833;20,6983;20,7137;20,7294;20,7454;20,7617;20,7783;20,7952;20,8125;20,8301;20,8481;20,8664;20,885;20,904;20,9234;20,9432;20,9633;20,9838;21,0047;21,026;21,0477;21,0698;21,0924;21,1153;21,1387;21,1625;21,1868;21,2115;21,2367;21,2623;21,2884;21,315;21,3421;21,3696;21,3977;21,4263;21,4554;21,485;21,5151;21,5458;21,5771;21,6089;21,6412;21,6742;21,7077;21,7418;21,7765;21,8118;21,8478;21,8843;21,9215;21,9594;21,9979;22,037;22,0769;22,1174;22,1586;22,2005;22,2431;22,2865;22,3305;22,3753;22,4209;22,4672;22,5143;22,5622;22,6109;22,6603;22,7106;22,7617;22,8137;22,8665;22,9201;22,9746;23,03;23,0863;23,1435;23,2016;23,2607;23,3206;23,3816;23,4434;23,5063;23,5701;23,635;23,7008;23,7677;23,8356;23,9046;23,9746;24,0457;24,1178;24,1911;24,2655;24,341;24,4176;24,4954;24,5744;24,6545;24,7359;24,8184;24,9021;24,9871;25,0733;25,1608;25,2496;25,3396;25,431;25,5236;25,6176;25,7129;25,8096;25,9077;26,0072;26,108;26,2103;26,314;26,4191;26,5257;26,6338;26,7434;26,8544;26,967;27,0811;27,1968;27,314;27,4329;27,5533;27,6753;27,7989;27,9242;28,0512;28,1798;28,3101;28,4421;28,5758;28,7113;28,8485;28,9875;29,1282;29,2708;29,4151;29,5613;29,7093;29,8592;30,011;30,1646;30,3202;30,4777;30,6371;30,7984;30,9618;31,1271;31,2944;31,4637;31,6351;31,8085;31,984;32,1615;32,3411;32,5229;32,7067;32,8928;33,0809;33,2712;33,4638;33,6585;33,8554;34,0546;34,256;34,4596;34,6656;34,8738;35,0843;35,2972;35,5124;35,7299;35,9498;36,1721;36,3968;36,6239;36,8534;37,0853;37,3197;37,5566;37,7959;38,0377;38,282;38,5289;38,7783;39,0302;39,2846;39,5417;39,8013;40,0635;40,3284;40,5958;40,8659;41,1386;41,414;41,6921;41,9728;42,2562;42,5424;42,8312;43,1228;43,4171;43,7142;44,014;44,3166;44,6219;44,9301;45,241;45,5548;45,8713;46,1907;46,513;46,8381;47,166;47,4968;47,8304;48,167;48,5064;48,8487;49,1939;49,542;49,8931;50,247;50,6039;50,9637;51,3264;51,6921;52,0608;52,4323;52,8069;53,1844;53,5649;53,9483;54,3347;54,7241;55,1165;55,5119;55,9102;56,3115;56,7159;57,1232;57,5335;57,9468;58,3631;58,7824;59,2047;59,6299;60,0582;60,4895;60,9238;61,361;61,8013;62,2445;62,6908;63,14;63,5922;64,0473;64,5055;64,9666;65,4307;65,8978;66,3678;66,8407;67,3166;67,7955;68,2773;68,762;69,2496;69,7401;70,2336;70,7299;71,2292;71,7313;72,2363;72,7442;73,2549;73,7685;74,2849;74,8041;75,3261;75,8509;76,3786;76,909;77,4422;77,9781;78,5167;79,0581;79,6022;80,1491;80,6985;81,2507;81,8055;82,363;82,9231;83,4858;84,0511;84,6189;85,1893;85,7623;86,3378;86,9158;87,4962;88,0792;88,6646;89,2524;89,8426;90,4352;91,0302;91,6276;92,2272;92,8292;93,4335;94,04;94,6487;95,2597;95,8729;96,4882;97,1057;97,7254;98,3471;98,9709;99,5968;100,225;100,855;101,487;102,12;102,756;103,394;104,034;104,675;105,318;105,963;106,609;107,257;107,907;108,558;109,21;109,864;110,519;111,175;111,833;112,493;113,155;113,821;114,49;115,164;115,844;116,531;117,225;117,929;118,64;119,359;120,082;120,804;121,518;122,213;122,871;123,471;123,984;124,375;124,602;124,615;124,365;123,801;122,885;121,594;119,939;117,969;115,782;113,527;111,463;110,525;117,515;185,093;623,258;774,367;912,795;991,293;999,178;999,97;1 000,05;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;1 000,06;
